Capacity Factor
0.413330078125
0.37744140625
0.417724609375
0.454833984375
0.463134765625
0.462890625
0.434814453125
0.437255859375
0.369384765625
0.438720703125
0.439697265625
0.416259765625
0.423828125
0.4248046875
0.41943359375
0.40625
0.410888671875
0.408447265625
0.410888671875
0.4091796875
0.400390625
0.40478515625
0.43896484375
0.39111328125
0.404541015625
0.43115234375
0.407470703125
0.449462890625
0.3955078125
0.390380859375
0.394287109375
0.3955078125
0.39404296875
0.377197265625
0.400634765625
0.4248046875
0.4140625
0.45703125
0.413818359375
0.3896484375
0.382080078125
0.46728515625
0.39501953125
0.422119140625
0.448974609375
0.42578125
0.385009765625
0.383056640625
0.386962890625
0.416015625
0.39306640625
0.427001953125
0.395263671875
0.4130859375
0.397216796875
0.364013671875
0.43798828125
0.394287109375
0.4296875
0.464111328125
0.39306640625
0.411865234375
0.434326171875
0.407470703125
0.41796875
0.446533203125
0.460693359375
0.425537109375
0.4375
0.433837890625
0.40771484375
0.396240234375
0.431396484375
0.411865234375
0.408203125
0.432373046875
0.427978515625
0.42822265625
0.434814453125
0.43603515625
0.41748046875
0.455810546875
0.463134765625
0.396240234375
0.464599609375
0.4423828125
0.39990234375
0.4228515625
0.449462890625
0.41015625
0.402587890625
0.433837890625
0.42529296875
0.429443359375
0.41162109375
0.398193359375
0.449951171875
0.378662109375
0.4033203125
0.42529296875
0.426025390625
0.4296875
0.4287109375
0.4287109375
0.452392578125
0.405517578125
0.431640625
0.392333984375
0.419677734375
0.410888671875
0.393798828125
0.45263671875
0.43115234375
0.390380859375
0.42919921875
0.38134765625
0.42578125
0.394775390625
0.414306640625
0.4111328125
0.411376953125
0.44091796875
0.42919921875
0.450439453125
0.421875
0.445556640625
0.42431640625
0.45361328125
0.444580078125
0.443603515625
0.45263671875
0.400390625
0.429443359375
0.38671875
0.371826171875
0.446044921875
0.43896484375
0.44140625
0.360107421875
0.43359375
0.42578125
0.3896484375
0.441650390625
0.4501953125
0.447998046875
0.429443359375
0.405029296875
0.449951171875
0.397216796875
0.421875
0.439697265625
0.4453125
0.438720703125
0.4267578125
0.42822265625
0.4228515625
0.44677734375
0.43408203125
0.45263671875
0.43115234375
0.427001953125
0.440185546875
0.431640625
0.44482421875
0.443115234375
0.440673828125
0.447021484375
0.44287109375
0.4423828125
0.443359375
0.443115234375
0.42333984375
0.42919921875
0.44921875
0.44921875
0.454345703125
0.447265625
0.426025390625
0.447021484375
0.44970703125
0.447509765625
0.4423828125
0.444091796875
0.428466796875
0.431396484375
0.443115234375
0.45068359375
0.4306640625
0.444091796875
0.443603515625
0.42578125
0.442626953125
0.4453125
0.43798828125
0.4423828125
0.441162109375
0.4091796875
0.420166015625
0.440673828125
0.4375
0.393798828125
0.43701171875
0.443115234375
0.4560546875
0.425048828125
0.42919921875
